210605_225458_438117 :: res_from_gt_mot15_mot17_210605_222723_4_3_210605_222741_x99	log/no_ibt_mot17_0_6_100_60/log/MOT17_0_6_100_100/res_from_gt_assoc0_iou3	54.668	46.433	64.527	52.703	25.458	0.000	69.495	546.000	468.000	112295.000	61813.000	5316.000	47.613	86.497	65.775	89.115	90.445	55.409	63.273	88.315	55.88	1510.000	25.824	69.495	97.873	53.874	60498.000	51797.000	1315.000	52.703	53.874	97.873	139.000	266.000	141.000	48.718	0.247	60498.000	1315.000	51797.000	0.000	28.028	89.350
210605_225459_028272 :: res_from_gt_mot15_mot17_210605_222723_8_7_210605_222741_x99	log/no_ibt_mot17_dpm_0_6_100_60/log/MOT17_DPM_0_6_100_100/res_from_gt_assoc0_iou7	33.799	25.984	44.01	33.148	2.747	6.000	49.797	546.000	399.000	112295.000	37229.000	5316.000	26.297	79.322	44.96	80.512	83.683	34.016	42.812	80.767	34.578	5171.000	52.564	49.797	100.000	33.153	37229.000	75066.000	0.000	33.152	33.153	100.000	15.000	244.000	287.000	44.689	0.000	37229.000	0.000	75066.000	0.181	155.974	80.776
210605_225457_037075 :: res_from_gt_mot15_mot17_210605_222723_8_6_210605_222741_x99	log/no_ibt_mot17_dpm_0_6_100_60/log/MOT17_DPM_0_6_100_100/res_from_gt_assoc0_iou6	38.5	30.4	48.827	40.463	9.158	6.000	57.619	546.000	414.000	112295.000	45444.000	5316.000	31.018	76.648	50.344	78.331	81.892	38.912	50.738	77.985	39.568	4071.000	45.055	57.619	100.000	40.468	45444.000	66851.000	0.000	40.468	40.468	100.000	50.000	250.000	246.000	45.788	0.000	45444.000	0.000	66851.000	0.148	100.597	77.994
210605_225447_774411 :: res_from_gt_mot15_mot17_210605_222723_8_1_210605_222741_x99	log/no_ibt_mot17_dpm_0_6_100_60/log/MOT17_DPM_0_6_100_100/res_from_gt_assoc0_iou1	40.103	32.516	49.614	34.770	12.454	36.000	56.887	546.000	473.000	112295.000	57609.000	5316.000	34.808	67.85	52.926	72.072	79.048	41.546	60.087	68.738	41.302	3792.000	42.491	56.909	83.888	43.036	48327.000	63968.000	9282.000	34.801	43.052	83.919	68.000	246.000	232.000	45.055	1.743	48345.000	9264.000	63950.000	0.836	88.080	76.619
210605_225454_586577 :: res_from_gt_mot15_mot17_210605_222723_8_2_210605_222741_x99	log/no_ibt_mot17_dpm_0_6_100_60/log/MOT17_DPM_0_6_100_100/res_from_gt_assoc0_iou2	40.408	32.718	50.034	37.735	12.454	36.000	58.025	546.000	452.000	112295.000	54279.000	5316.000	34.329	71.022	52.7	74.226	79.58	41.436	57.717	72.076	41.6	3792.000	42.491	58.046	89.034	43.036	48327.000	63968.000	5952.000	37.766	43.052	89.068	68.000	246.000	232.000	45.055	1.116	48345.000	5934.000	63950.000	0.836	88.080	76.619
210605_225455_850503 :: res_from_gt_mot15_mot17_210605_222723_4_5_210605_222741_x99	log/no_ibt_mot17_0_6_100_60/log/MOT17_0_6_100_100/res_from_gt_assoc0_iou5	54.562	46.247	64.521	53.785	25.458	0.000	69.983	546.000	467.000	112295.000	60598.000	5316.000	47.174	87.419	65.657	89.545	90.832	55.153	62.52	89.282	55.819	1510.000	25.824	69.983	99.835	53.874	60498.000	51797.000	100.000	53.785	53.874	99.835	139.000	266.000	141.000	48.718	0.019	60498.000	100.000	51797.000	0.000	28.028	89.350
210605_225450_877102 :: res_from_gt_mot15_mot17_210605_222723_12_9_210605_222741_x99	log/no_ibt_mot17_sdp_0_6_100_60/log/MOT17_SDP_0_6_100_100/res_from_gt_assoc0_iou9	19.941	15.296	26.081	16.808	0.366	0.000	28.779	546.000	408.000	112295.000	18875.000	5316.000	15.315	91.116	26.234	91.648	93.296	19.958	21.827	92.773	20.249	10155.000	74.359	28.779	100.000	16.808	18875.000	93420.000	0.000	16.808	16.808	100.000	2.000	138.000	406.000	25.275	0.000	18875.000	0.000	93420.000	0.000	604.162	92.773
210605_225445_641696 :: res_from_gt_mot15_mot17_210605_222723_4_4_210605_222741_x99	log/no_ibt_mot17_0_6_100_60/log/MOT17_0_6_100_100/res_from_gt_assoc0_iou4	54.651	46.398	64.531	53.133	25.458	0.000	69.688	546.000	467.000	112295.000	61330.000	5316.000	47.464	86.906	65.729	89.308	90.593	55.325	62.968	88.744	55.881	1510.000	25.824	69.688	98.643	53.874	60498.000	51797.000	832.000	53.133	53.874	98.643	139.000	266.000	141.000	48.718	0.157	60498.000	832.000	51797.000	0.000	28.028	89.350
210605_225441_105263 :: res_from_gt_mot15_mot17_210605_222723_8_8_210605_222741_x99	log/no_ibt_mot17_dpm_0_6_100_60/log/MOT17_DPM_0_6_100_100/res_from_gt_assoc0_iou8	21.587	15.083	30.912	18.044	0.000	2.000	30.575	546.000	362.000	112295.000	20265.000	5316.000	15.14	83.895	31.201	84.639	87.16	21.631	25.737	85.481	22	5471.000	71.062	30.575	100.000	18.046	20265.000	92030.000	0.000	18.046	18.046	100.000	0.000	158.000	388.000	28.938	0.000	20265.000	0.000	92030.000	0.111	303.166	85.481
210605_225434_637089 :: res_from_gt_mot15_mot17_210605_222723_4_9_210605_222741_x99	log/no_ibt_mot17_0_6_100_60/log/MOT17_0_6_100_100/res_from_gt_assoc0_iou9	41.381	31.671	54.104	34.660	4.945	0.000	51.477	546.000	388.000	112295.000	38921.000	5316.000	31.768	91.658	54.475	92.175	93.984	41.454	45.149	93.54	42.232	4797.000	55.311	51.477	100.000	34.660	38921.000	73374.000	0.000	34.660	34.660	100.000	27.000	217.000	302.000	39.744	0.000	38921.000	0.000	73374.000	0.000	138.403	93.547
