confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP
0.042	43.03097534179688	0.0856898054480552	0.042	43.03097534179688	0.0853970944881439	0.042	42.98342514038086	0.085324227809906	0.042	42.84141159057617	0.0851788744330406	0.042	42.88864517211914	0.0851426124572753	0.042	42.74725341796875	0.0850701853632927	0.042	42.467247009277344	0.0849978774785995	0.042	42.14517593383789	0.084889642894268	0.042	41.4712142944336	0.0841042920947074
0.043	43.03097534179688	0.0856898054480552	0.043	43.03097534179688	0.0853970944881439	0.043	42.98342514038086	0.085324227809906	0.043	42.84141159057617	0.0851788744330406	0.043	42.88864517211914	0.0851426124572753	0.043	42.74725341796875	0.0850701853632927	0.043	42.467247009277344	0.0849978774785995	0.043	42.14517593383789	0.084889642894268	0.043	41.4712142944336	0.0841042920947074
0.044	43.03097534179688	0.0856898054480552	0.044	43.03097534179688	0.0853970944881439	0.044	42.98342514038086	0.085324227809906	0.044	42.84141159057617	0.0851788744330406	0.044	42.88864517211914	0.0851426124572753	0.044	42.74725341796875	0.0850701853632927	0.044	42.467247009277344	0.0849978774785995	0.044	42.14517593383789	0.084889642894268	0.044	41.4712142944336	0.0841042920947074
0.045	43.03097534179688	0.0856898054480552	0.045	43.03097534179688	0.0853970944881439	0.045	42.98342514038086	0.085324227809906	0.045	42.84141159057617	0.0851788744330406	0.045	42.88864517211914	0.0851426124572753	0.045	42.74725341796875	0.0850701853632927	0.045	42.467247009277344	0.0849978774785995	0.045	42.14517593383789	0.084889642894268	0.045	41.4712142944336	0.0841042920947074
0.046	43.25221252441406	0.0856898054480552	0.046	43.25221252441406	0.0853970944881439	0.046	43.20442199707031	0.085324227809906	0.046	43.06167221069336	0.0851788744330406	0.046	43.10914993286133	0.0851426124572753	0.046	42.96703338623047	0.0850701853632927	0.046	42.68558883666992	0.0849978774785995	0.046	42.36186599731445	0.084889642894268	0.046	41.68443298339844	0.0841042920947074
0.047	43.362831115722656	0.0856898054480552	0.047	43.362831115722656	0.0853970944881439	0.047	43.31491470336914	0.085324227809906	0.047	43.17180633544922	0.0851788744330406	0.047	43.21940612792969	0.0851426124572753	0.047	43.07692337036133	0.0850701853632927	0.047	42.79476165771485	0.0849978774785995	0.047	42.4702033996582	0.084889642894268	0.047	41.791046142578125	0.0841042920947074
0.048	43.6946907043457	0.0856898054480552	0.048	43.6946907043457	0.0853970944881439	0.048	43.64641189575195	0.085324227809906	0.048	43.502201080322266	0.0851788744330406	0.048	43.55016708374024	0.0851426124572753	0.048	43.40659332275391	0.0850701853632927	0.048	43.12227249145508	0.0849978774785995	0.048	42.79523086547852	0.084889642894268	0.048	42.11087417602539	0.0841042920947074
0.049	43.6946907043457	0.0856898054480552	0.049	43.6946907043457	0.0853970944881439	0.049	43.64641189575195	0.085324227809906	0.049	43.502201080322266	0.0851788744330406	0.049	43.55016708374024	0.0851426124572753	0.049	43.40659332275391	0.0850701853632927	0.049	43.12227249145508	0.0849978774785995	0.049	42.79523086547852	0.084889642894268	0.049	42.11087417602539	0.0841042920947074
0.05	44.137168884277344	0.0856898054480552	0.05	44.137168884277344	0.0853970944881439	0.05	44.08839797973633	0.085324227809906	0.05	43.94272994995117	0.0851788744330406	0.05	43.99117660522461	0.0851426124572753	0.05	43.846153259277344	0.0850701853632927	0.05	43.55895233154297	0.0849978774785995	0.05	43.22860336303711	0.084889642894268	0.05	42.53731536865234	0.0841042920947074
0.051	44.24778747558594	0.0856898054480552	0.051	44.24778747558594	0.0853970944881439	0.051	44.19889450073242	0.085324227809906	0.051	44.05286407470703	0.0851788744330406	0.051	44.10143280029297	0.0851426124572753	0.051	43.9560432434082	0.0850701853632927	0.051	43.66812133789063	0.0849978774785995	0.051	43.336944580078125	0.084889642894268	0.051	42.6439208984375	0.0841042920947074
0.052	44.469024658203125	0.1285347044467926	0.052	44.469024658203125	0.1280956417322158	0.052	44.41989135742188	0.1279863566160202	0.052	44.27312850952149	0.1277683228254318	0.052	44.32193756103516	0.127713918685913	0.052	44.17582321166992	0.1276052743196487	0.052	43.8864631652832	0.1274968087673187	0.052	43.55363082885742	0.1273344606161117	0.052	42.85714340209961	0.1261564344167709
0.053	44.57964706420898	0.1285347044467926	0.053	44.57964706420898	0.1280956417322158	0.053	44.5303840637207	0.1279863566160202	0.053	44.38325881958008	0.1277683228254318	0.053	44.43219375610352	0.127713918685913	0.053	44.28571319580078	0.1276052743196487	0.053	43.99563217163086	0.1274968087673187	0.053	43.66197204589844	0.1273344606161117	0.053	42.96375274658203	0.1261564344167709
0.054	44.57964706420898	0.1713796108961105	0.054	44.57964706420898	0.1707941889762878	0.054	44.5303840637207	0.170648455619812	0.054	44.38325881958008	0.1703577488660812	0.054	44.43219375610352	0.1702852249145507	0.054	44.28571319580078	0.1701403707265854	0.054	43.99563217163086	0.1699957549571991	0.054	43.66197204589844	0.169779285788536	0.054	42.96375274658203	0.1682085841894149
0.055	44.80088424682617	0.2142245173454284	0.055	44.80088424682617	0.2134927362203598	0.055	44.75138092041016	0.2133105844259262	0.055	44.60352325439453	0.2129471898078918	0.055	44.65270233154297	0.2128565460443496	0.055	44.5054931640625	0.2126754522323608	0.055	44.21397399902344	0.2124946862459182	0.055	43.87865829467773	0.2122241109609604	0.055	43.2835807800293	0.2102607190608978
0.056	45.13274383544922	0.2142245173454284	0.056	45.13274383544922	0.2134927362203598	0.056	45.0828742980957	0.2133105844259262	0.056	44.93392181396485	0.2129471898078918	0.056	44.98346328735352	0.2128565460443496	0.056	44.83516693115234	0.2126754522323608	0.056	44.54148483276367	0.2124946862459182	0.056	44.20368194580078	0.2122241109609604	0.056	43.60341262817383	0.2102607190608978
0.057	45.13274383544922	0.2142245173454284	0.057	45.13274383544922	0.2134927362203598	0.057	45.0828742980957	0.2133105844259262	0.057	44.93392181396485	0.2129471898078918	0.057	44.98346328735352	0.2128565460443496	0.057	44.83516693115234	0.2126754522323608	0.057	44.54148483276367	0.2124946862459182	0.057	44.20368194580078	0.2122241109609604	0.057	43.60341262817383	0.2102607190608978
0.058	45.24336242675781	0.2142245173454284	0.058	45.24336242675781	0.2134927362203598	0.058	45.1933708190918	0.2133105844259262	0.058	45.04405212402344	0.2129471898078918	0.058	45.09371566772461	0.2128565460443496	0.058	44.9450569152832	0.2126754522323608	0.058	44.650657653808594	0.2124946862459182	0.058	44.31202697753906	0.2122241109609604	0.058	43.71002197265625	0.2102607190608978
0.059	45.353981018066406	0.2570694088935852	0.059	45.353981018066406	0.2561912834644317	0.059	45.30386734008789	0.2559727132320404	0.059	45.15418243408203	0.2555366456508636	0.059	45.2039680480957	0.2554278373718261	0.059	45.05494689941406	0.2552105486392975	0.059	44.75982666015625	0.2549936175346374	0.059	44.42036819458008	0.2546689212322235	0.059	43.81663131713867	0.2523128688335418
0.06	45.353981018066406	0.2570694088935852	0.06	45.353981018066406	0.2561912834644317	0.06	45.30386734008789	0.2559727132320404	0.06	45.15418243408203	0.2555366456508636	0.06	45.2039680480957	0.2554278373718261	0.06	45.05494689941406	0.2552105486392975	0.06	44.75982666015625	0.2549936175346374	0.06	44.42036819458008	0.2546689212322235	0.06	43.81663131713867	0.2523128688335418
0.061	45.57522201538086	0.2999143302440643	0.061	45.57522201538086	0.2988898456096649	0.061	45.524864196777344	0.2986348271369934	0.061	45.37445068359375	0.298126071691513	0.061	45.42447662353516	0.2979991436004638	0.061	45.27472686767578	0.2977456450462341	0.061	44.97816467285156	0.2974925637245178	0.061	44.637054443359375	0.2971137464046478	0.061	44.1364631652832	0.2943650186061859
0.062	45.79645919799805	0.2999143302440643	0.062	45.79645919799805	0.2988898456096649	0.062	45.74585723876953	0.2986348271369934	0.062	45.59471130371094	0.298126071691513	0.062	45.64498519897461	0.2979991436004638	0.062	45.4945068359375	0.2977456450462341	0.062	45.19650650024414	0.2974925637245178	0.062	44.853736877441406	0.2971137464046478	0.062	44.34967803955078	0.2943650186061859
0.063	46.0177001953125	0.342759221792221	0.063	46.0177001953125	0.3415883779525757	0.063	45.96685028076172	0.341296911239624	0.063	45.814979553222656	0.3407154977321625	0.063	45.8654899597168	0.3405704498291015	0.063	45.71428680419922	0.3402807414531708	0.063	45.41484832763672	0.3399915099143982	0.063	45.0704231262207	0.3395585715770721	0.063	44.56290054321289	0.3364171683788299
0.064	46.23893737792969	0.4284490346908569	0.064	46.23893737792969	0.4269854724407196	0.064	46.18784332275391	0.4266211688518524	0.064	46.03524017333984	0.4258943796157837	0.064	46.08599853515625	0.4257130920886993	0.064	45.93406677246094	0.4253509044647217	0.064	45.63318634033203	0.4249893724918365	0.064	45.287109375	0.4244482219219208	0.064	44.77611923217773	0.4205214381217956
