confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP
0.208	58.03468322753906	2.6992287635803223	0.208	58.03468322753906	2.732707023620605	0.208	58.016143798828125	2.730375289916992	0.208	57.81609344482422	2.7257239818573	0.208	57.76754760742188	2.7245635986328125	0.208	57.56880569458008	2.722245931625366	0.208	57.2892951965332	2.719932079315185	0.208	57.40113067626953	2.716468572616577	0.208	56.88888931274414	2.733389377593994
0.209	58.03468322753906	2.6992287635803223	0.209	58.03468322753906	2.732707023620605	0.209	58.016143798828125	2.730375289916992	0.209	57.81609344482422	2.7257239818573	0.209	57.76754760742188	2.7245635986328125	0.209	57.56880569458008	2.722245931625366	0.209	57.2892951965332	2.719932079315185	0.209	57.40113067626953	2.716468572616577	0.209	56.88888931274414	2.733389377593994
0.21	58.15029144287109	2.6992287635803223	0.21	58.15029144287109	2.732707023620605	0.21	58.13148498535156	2.730375289916992	0.21	57.931034088134766	2.7257239818573	0.21	57.882625579833984	2.7245635986328125	0.21	57.68348693847656	2.722245931625366	0.21	57.40319061279297	2.719932079315185	0.21	57.51412582397461	2.716468572616577	0.21	57.0	2.733389377593994
0.211	58.15029144287109	2.6992287635803223	0.211	58.15029144287109	2.732707023620605	0.211	58.13148498535156	2.730375289916992	0.211	57.931034088134766	2.7257239818573	0.211	57.882625579833984	2.7245635986328125	0.211	57.68348693847656	2.722245931625366	0.211	57.40319061279297	2.719932079315185	0.211	57.51412582397461	2.716468572616577	0.211	57.0	2.733389377593994
0.212	58.15029144287109	2.6992287635803223	0.212	58.15029144287109	2.732707023620605	0.212	58.13148498535156	2.730375289916992	0.212	57.931034088134766	2.7257239818573	0.212	57.882625579833984	2.7245635986328125	0.212	57.68348693847656	2.722245931625366	0.212	57.40319061279297	2.719932079315185	0.212	57.51412582397461	2.716468572616577	0.212	57.0	2.733389377593994
0.213	58.15029144287109	2.6992287635803223	0.213	58.15029144287109	2.732707023620605	0.213	58.13148498535156	2.730375289916992	0.213	57.931034088134766	2.7257239818573	0.213	57.882625579833984	2.7245635986328125	0.213	57.68348693847656	2.722245931625366	0.213	57.40319061279297	2.719932079315185	0.213	57.51412582397461	2.716468572616577	0.213	57.0	2.733389377593994
0.214	58.15029144287109	2.6992287635803223	0.214	58.15029144287109	2.732707023620605	0.214	58.13148498535156	2.730375289916992	0.214	57.931034088134766	2.7257239818573	0.214	57.882625579833984	2.7245635986328125	0.214	57.68348693847656	2.722245931625366	0.214	57.40319061279297	2.719932079315185	0.214	57.51412582397461	2.716468572616577	0.214	57.0	2.733389377593994
0.215	58.15029144287109	2.6992287635803223	0.215	58.15029144287109	2.732707023620605	0.215	58.13148498535156	2.730375289916992	0.215	57.931034088134766	2.7257239818573	0.215	57.882625579833984	2.7245635986328125	0.215	57.68348693847656	2.722245931625366	0.215	57.40319061279297	2.719932079315185	0.215	57.51412582397461	2.716468572616577	0.215	57.0	2.733389377593994
0.216	58.26589584350586	2.6992287635803223	0.216	58.26589584350586	2.732707023620605	0.216	58.246826171875	2.730375289916992	0.216	58.04597854614258	2.7257239818573	0.216	57.99769592285156	2.7245635986328125	0.216	57.79816436767578	2.722245931625366	0.216	57.51708221435547	2.719932079315185	0.216	57.62711715698242	2.716468572616577	0.216	57.111106872558594	2.733389377593994
0.217	58.38150405883789	2.6992287635803223	0.217	58.38150405883789	2.732707023620605	0.217	58.36216735839844	2.730375289916992	0.217	58.160919189453125	2.7257239818573	0.217	58.11277770996094	2.7245635986328125	0.217	57.912845611572266	2.722245931625366	0.217	57.6309814453125	2.719932079315185	0.217	57.74010848999024	2.716468572616577	0.217	57.22222137451172	2.733389377593994
0.218	58.38150405883789	2.6992287635803223	0.218	58.38150405883789	2.732707023620605	0.218	58.36216735839844	2.730375289916992	0.218	58.160919189453125	2.7257239818573	0.218	58.11277770996094	2.7245635986328125	0.218	57.912845611572266	2.722245931625366	0.218	57.6309814453125	2.719932079315185	0.218	57.74010848999024	2.716468572616577	0.218	57.22222137451172	2.733389377593994
0.219	58.38150405883789	2.6992287635803223	0.219	58.38150405883789	2.732707023620605	0.219	58.36216735839844	2.730375289916992	0.219	58.160919189453125	2.7257239818573	0.219	58.11277770996094	2.7245635986328125	0.219	57.912845611572266	2.722245931625366	0.219	57.6309814453125	2.719932079315185	0.219	57.74010848999024	2.716468572616577	0.219	57.22222137451172	2.733389377593994
0.22	58.38150405883789	2.742073774337769	0.22	58.38150405883789	2.7754056453704834	0.22	58.36216735839844	2.773037433624268	0.22	58.160919189453125	2.768313407897949	0.22	58.11277770996094	2.76713490486145	0.22	57.912845611572266	2.7647809982299805	0.22	57.6309814453125	2.7624309062957764	0.22	57.74010848999024	2.758913516998291	0.22	57.22222137451172	2.7754414081573486
0.221	58.38150405883789	2.784918546676636	0.221	58.38150405883789	2.8181042671203613	0.221	58.36216735839844	2.815699577331543	0.221	58.160919189453125	2.810902833938598	0.221	58.11277770996094	2.809706211090088	0.221	57.912845611572266	2.8073160648345947	0.221	57.6309814453125	2.8049299716949463	0.221	57.74010848999024	2.801358222961426	0.221	57.22222137451172	2.8174936771392822
0.222	58.38150405883789	2.784918546676636	0.222	58.38150405883789	2.8181042671203613	0.222	58.36216735839844	2.815699577331543	0.222	58.160919189453125	2.810902833938598	0.222	58.11277770996094	2.809706211090088	0.222	57.912845611572266	2.8073160648345947	0.222	57.6309814453125	2.8049299716949463	0.222	57.74010848999024	2.801358222961426	0.222	57.22222137451172	2.8174936771392822
0.223	58.497108459472656	2.784918546676636	0.223	58.497108459472656	2.8181042671203613	0.223	58.47750854492188	2.815699577331543	0.223	58.27585983276367	2.810902833938598	0.223	58.22784805297852	2.809706211090088	0.223	58.02752304077149	2.8073160648345947	0.223	57.744873046875	2.8049299716949463	0.223	57.85310745239258	2.801358222961426	0.223	57.33333206176758	2.8174936771392822
0.224	58.497108459472656	2.784918546676636	0.224	58.497108459472656	2.8181042671203613	0.224	58.47750854492188	2.815699577331543	0.224	58.27585983276367	2.810902833938598	0.224	58.22784805297852	2.809706211090088	0.224	58.02752304077149	2.8073160648345947	0.224	57.744873046875	2.8049299716949463	0.224	57.85310745239258	2.801358222961426	0.224	57.33333206176758	2.8174936771392822
0.225	58.497108459472656	2.827763557434082	0.225	58.497108459472656	2.8608028888702397	0.225	58.47750854492188	2.8583617210388184	0.225	58.27585983276367	2.853492259979248	0.225	58.22784805297852	2.8522777557373047	0.225	58.02752304077149	2.849851131439209	0.225	57.744873046875	2.847428798675537	0.225	57.85310745239258	2.8438029289245605	0.225	57.33333206176758	2.859545946121216
0.226	58.497108459472656	2.870608329772949	0.226	58.497108459472656	2.903501272201538	0.226	58.47750854492188	2.9010238647460938	0.226	58.27585983276367	2.896081924438477	0.226	58.22784805297852	2.8948490619659424	0.226	58.02752304077149	2.8923861980438232	0.226	57.744873046875	2.889927625656128	0.226	57.85310745239258	2.8862478733062744	0.226	57.33333206176758	2.9015979766845703
0.227	58.497108459472656	2.870608329772949	0.227	58.497108459472656	2.903501272201538	0.227	58.47750854492188	2.9010238647460938	0.227	58.27585983276367	2.896081924438477	0.227	58.22784805297852	2.8948490619659424	0.227	58.02752304077149	2.8923861980438232	0.227	57.744873046875	2.889927625656128	0.227	57.85310745239258	2.8862478733062744	0.227	57.33333206176758	2.9015979766845703
0.228	58.497108459472656	2.870608329772949	0.228	58.497108459472656	2.903501272201538	0.228	58.47750854492188	2.9010238647460938	0.228	58.27585983276367	2.896081924438477	0.228	58.22784805297852	2.8948490619659424	0.228	58.02752304077149	2.8923861980438232	0.228	57.744873046875	2.889927625656128	0.228	57.85310745239258	2.8862478733062744	0.228	57.33333206176758	2.9015979766845703
0.229	58.61271667480469	2.870608329772949	0.229	58.61271667480469	2.903501272201538	0.229	58.59284973144531	2.9010238647460938	0.229	58.39080047607422	2.896081924438477	0.229	58.34292221069336	2.8948490619659424	0.229	58.14220428466797	2.8923861980438232	0.229	57.85877227783203	2.889927625656128	0.229	57.966102600097656	2.8862478733062744	0.229	57.4444465637207	2.943650007247925
0.23	58.72832489013672	2.870608329772949	0.23	58.72832489013672	2.903501272201538	0.23	58.70819091796875	2.9010238647460938	0.23	58.5057487487793	2.896081924438477	0.23	58.45800018310547	2.8948490619659424	0.23	58.25688171386719	2.8923861980438232	0.23	57.97266387939453	2.889927625656128	0.23	58.07909393310547	2.8862478733062744	0.23	57.55555725097656	2.943650007247925
0.231	58.72832489013672	2.870608329772949	0.231	58.72832489013672	2.903501272201538	0.231	58.70819091796875	2.9010238647460938	0.231	58.5057487487793	2.896081924438477	0.231	58.45800018310547	2.8948490619659424	0.231	58.25688171386719	2.8923861980438232	0.231	57.97266387939453	2.889927625656128	0.231	58.07909393310547	2.8862478733062744	0.231	57.55555725097656	2.943650007247925
0.232	58.72832489013672	2.870608329772949	0.232	58.72832489013672	2.903501272201538	0.232	58.70819091796875	2.9010238647460938	0.232	58.5057487487793	2.896081924438477	0.232	58.45800018310547	2.8948490619659424	0.232	58.25688171386719	2.8923861980438232	0.232	57.97266387939453	2.889927625656128	0.232	58.07909393310547	2.8862478733062744	0.232	57.55555725097656	2.943650007247925
0.233	58.72832489013672	2.870608329772949	0.233	58.72832489013672	2.903501272201538	0.233	58.70819091796875	2.9010238647460938	0.233	58.5057487487793	2.896081924438477	0.233	58.45800018310547	2.8948490619659424	0.233	58.25688171386719	2.8923861980438232	0.233	57.97266387939453	2.889927625656128	0.233	58.07909393310547	2.8862478733062744	0.233	57.55555725097656	2.943650007247925
0.234	58.72832489013672	2.870608329772949	0.234	58.72832489013672	2.903501272201538	0.234	58.70819091796875	2.9010238647460938	0.234	58.5057487487793	2.896081924438477	0.234	58.45800018310547	2.8948490619659424	0.234	58.25688171386719	2.8923861980438232	0.234	57.97266387939453	2.889927625656128	0.234	58.07909393310547	2.8862478733062744	0.234	57.55555725097656	2.943650007247925
0.235	58.72832489013672	2.9562981128692627	0.235	58.72832489013672	2.988898277282715	0.235	58.70819091796875	2.9863481521606445	0.235	58.5057487487793	2.9812605381011963	0.235	58.45800018310547	2.9799914360046387	0.235	58.25688171386719	2.977456331253052	0.235	57.97266387939453	2.9749255180358887	0.235	58.07909393310547	2.971137523651123	0.235	57.55555725097656	3.027754545211792
0.236	58.84392929077149	2.9562981128692627	0.236	58.84392929077149	2.988898277282715	0.236	58.82353210449219	2.9863481521606445	0.236	58.62068939208984	2.9812605381011963	0.236	58.57307434082031	2.9799914360046387	0.236	58.37156295776367	2.977456331253052	0.236	58.08656311035156	2.9749255180358887	0.236	58.19209289550781	2.971137523651123	0.236	57.66666412353516	3.027754545211792
0.237	58.84392929077149	2.9562981128692627	0.237	58.84392929077149	2.988898277282715	0.237	58.82353210449219	2.9863481521606445	0.237	58.62068939208984	2.9812605381011963	0.237	58.57307434082031	2.9799914360046387	0.237	58.37156295776367	2.977456331253052	0.237	58.08656311035156	2.9749255180358887	0.237	58.19209289550781	2.971137523651123	0.237	57.66666412353516	3.027754545211792
0.238	58.84392929077149	2.9562981128692627	0.238	58.84392929077149	2.988898277282715	0.238	58.82353210449219	2.9863481521606445	0.238	58.62068939208984	2.9812605381011963	0.238	58.57307434082031	2.9799914360046387	0.238	58.37156295776367	2.977456331253052	0.238	58.08656311035156	2.9749255180358887	0.238	58.19209289550781	2.971137523651123	0.238	57.66666412353516	3.027754545211792
0.239	58.84392929077149	2.9562981128692627	0.239	58.84392929077149	2.988898277282715	0.239	58.82353210449219	2.9863481521606445	0.239	58.62068939208984	2.9812605381011963	0.239	58.57307434082031	2.9799914360046387	0.239	58.37156295776367	2.977456331253052	0.239	58.08656311035156	2.9749255180358887	0.239	58.19209289550781	2.971137523651123	0.239	57.66666412353516	3.027754545211792
0.24	58.95953750610352	2.9562981128692627	0.24	58.95953750610352	2.988898277282715	0.24	58.93886566162109	2.9863481521606445	0.24	58.735633850097656	2.9812605381011963	0.24	58.68814468383789	2.9799914360046387	0.24	58.48624038696289	2.977456331253052	0.24	58.20045471191406	2.9749255180358887	0.24	58.305084228515625	2.971137523651123	0.24	57.77777862548828	3.027754545211792
0.241	58.95953750610352	2.999143123626709	0.241	58.95953750610352	3.0315968990325928	0.241	58.93886566162109	3.02901029586792	0.241	58.735633850097656	3.023850202560425	0.241	58.68814468383789	3.0225627422332764	0.241	58.48624038696289	3.019991397857666	0.241	58.20045471191406	3.0174245834350586	0.241	58.305084228515625	3.013582229614258	0.241	57.77777862548828	3.0698065757751465
0.242	59.07514572143555	2.999143123626709	0.242	59.07514572143555	3.0315968990325928	0.242	59.05420684814453	3.02901029586792	0.242	58.8505744934082	3.023850202560425	0.242	58.80322265625	3.0225627422332764	0.242	58.60091400146485	3.019991397857666	0.242	58.31435394287109	3.0174245834350586	0.242	58.41807556152344	3.013582229614258	0.242	57.88888931274414	3.0698065757751465
0.243	59.07514572143555	2.999143123626709	0.243	59.07514572143555	3.0315968990325928	0.243	59.05420684814453	3.02901029586792	0.243	58.8505744934082	3.023850202560425	0.243	58.80322265625	3.0225627422332764	0.243	58.60091400146485	3.019991397857666	0.243	58.31435394287109	3.0174245834350586	0.243	58.41807556152344	3.013582229614258	0.243	57.88888931274414	3.0698065757751465
0.244	59.19075012207031	2.999143123626709	0.244	59.19075012207031	3.0315968990325928	0.244	59.16954803466797	3.02901029586792	0.244	58.96551513671875	3.023850202560425	0.244	58.91829681396485	3.0225627422332764	0.244	58.71559524536133	3.019991397857666	0.244	58.4282455444336	3.0174245834350586	0.244	58.53107452392578	3.013582229614258	0.244	58.0	3.0698065757751465
0.245	59.19075012207031	2.999143123626709	0.245	59.19075012207031	3.0315968990325928	0.245	59.16954803466797	3.02901029586792	0.245	58.96551513671875	3.023850202560425	0.245	58.91829681396485	3.0225627422332764	0.245	58.71559524536133	3.019991397857666	0.245	58.4282455444336	3.0174245834350586	0.245	58.53107452392578	3.013582229614258	0.245	58.0	3.0698065757751465
0.246	59.19075012207031	2.999143123626709	0.246	59.19075012207031	3.0315968990325928	0.246	59.16954803466797	3.02901029586792	0.246	58.96551513671875	3.023850202560425	0.246	58.91829681396485	3.0225627422332764	0.246	58.71559524536133	3.019991397857666	0.246	58.4282455444336	3.0174245834350586	0.246	58.53107452392578	3.013582229614258	0.246	58.0	3.0698065757751465
0.247	59.19075012207031	2.999143123626709	0.247	59.19075012207031	3.0315968990325928	0.247	59.16954803466797	3.02901029586792	0.247	58.96551513671875	3.023850202560425	0.247	58.91829681396485	3.0225627422332764	0.247	58.71559524536133	3.019991397857666	0.247	58.4282455444336	3.0174245834350586	0.247	58.53107452392578	3.013582229614258	0.247	58.0	3.0698065757751465
0.248	59.19075012207031	2.999143123626709	0.248	59.19075012207031	3.0315968990325928	0.248	59.16954803466797	3.02901029586792	0.248	58.96551513671875	3.023850202560425	0.248	58.91829681396485	3.0225627422332764	0.248	58.71559524536133	3.019991397857666	0.248	58.4282455444336	3.0174245834350586	0.248	58.53107452392578	3.013582229614258	0.248	58.0	3.0698065757751465
0.249	59.30635833740234	3.0419881343841557	0.249	59.30635833740234	3.0742955207824707	0.249	59.284889221191406	3.071672201156616	0.249	59.08045959472656	3.066439628601074	0.249	59.03337097167969	3.065134048461914	0.249	58.83027267456055	3.0625264644622803	0.249	58.542137145996094	3.0599234104156494	0.249	58.64406967163086	3.056027173995972	0.249	58.111114501953125	3.111858606338501
0.25	59.30635833740234	3.0848329067230225	0.25	59.30635833740234	3.116993904113769	0.25	59.284889221191406	3.1143345832824707	0.25	59.08045959472656	3.1090288162231445	0.25	59.03337097167969	3.107705354690552	0.25	58.83027267456055	3.1050617694854736	0.25	58.542137145996094	3.10242247581482	0.25	58.64406967163086	3.098472118377685	0.25	58.111114501953125	3.1539108753204346
0.251	59.30635833740234	3.1276776790618896	0.251	59.30635833740234	3.1596925258636475	0.251	59.284889221191406	3.156996488571167	0.251	59.08045959472656	3.151618242263794	0.251	59.03337097167969	3.150276899337769	0.251	58.83027267456055	3.147596836090088	0.251	58.542137145996094	3.14492130279541	0.251	58.64406967163086	3.140916585922241	0.251	58.111114501953125	3.195963144302368
0.252	59.30635833740234	3.170522689819336	0.252	59.30635833740234	3.2023911476135254	0.252	59.284889221191406	3.1996586322784424	0.252	59.08045959472656	3.194207668304444	0.252	59.03337097167969	3.192847967147827	0.252	58.83027267456055	3.190131902694702	0.252	58.542137145996094	3.187420129776001	0.252	58.64406967163086	3.183361530303955	0.252	58.111114501953125	3.2380151748657227
0.253	59.30635833740234	3.170522689819336	0.253	59.30635833740234	3.2023911476135254	0.253	59.284889221191406	3.1996586322784424	0.253	59.08045959472656	3.194207668304444	0.253	59.03337097167969	3.192847967147827	0.253	58.83027267456055	3.190131902694702	0.253	58.542137145996094	3.187420129776001	0.253	58.64406967163086	3.183361530303955	0.253	58.111114501953125	3.2380151748657227
0.254	59.30635833740234	3.2562124729156494	0.254	59.30635833740234	3.287788152694702	0.254	59.284889221191406	3.284982919692993	0.254	59.08045959472656	3.2793867588043213	0.254	59.03337097167969	3.2779905796051025	0.254	58.83027267456055	3.2752022743225098	0.254	58.542137145996094	3.272418260574341	0.254	58.64406967163086	3.268251180648804	0.254	58.111114501953125	3.322119235992432
0.255	59.30635833740234	3.2562124729156494	0.255	59.30635833740234	3.287788152694702	0.255	59.284889221191406	3.284982919692993	0.255	59.08045959472656	3.2793867588043213	0.255	59.03337097167969	3.2779905796051025	0.255	58.83027267456055	3.2752022743225098	0.255	58.542137145996094	3.272418260574341	0.255	58.64406967163086	3.268251180648804	0.255	58.111114501953125	3.322119235992432
0.256	59.30635833740234	3.2562124729156494	0.256	59.30635833740234	3.287788152694702	0.256	59.284889221191406	3.284982919692993	0.256	59.08045959472656	3.2793867588043213	0.256	59.03337097167969	3.2779905796051025	0.256	58.83027267456055	3.2752022743225098	0.256	58.542137145996094	3.272418260574341	0.256	58.64406967163086	3.268251180648804	0.256	58.111114501953125	3.322119235992432
0.257	59.30635833740234	3.2562124729156494	0.257	59.30635833740234	3.287788152694702	0.257	59.284889221191406	3.284982919692993	0.257	59.08045959472656	3.2793867588043213	0.257	59.03337097167969	3.2779905796051025	0.257	58.83027267456055	3.2752022743225098	0.257	58.542137145996094	3.272418260574341	0.257	58.64406967163086	3.268251180648804	0.257	58.111114501953125	3.322119235992432
0.258	59.30635833740234	3.299057483673096	0.258	59.30635833740234	3.330486536026001	0.258	59.284889221191406	3.327645063400269	0.258	59.08045959472656	3.3219761848449707	0.258	59.03337097167969	3.32056212425232	0.258	58.83027267456055	3.317737102508545	0.258	58.542137145996094	3.314917087554932	0.258	58.64406967163086	3.3106961250305176	0.258	58.111114501953125	3.364171504974365
0.259	59.30635833740234	3.299057483673096	0.259	59.30635833740234	3.330486536026001	0.259	59.284889221191406	3.327645063400269	0.259	59.08045959472656	3.3219761848449707	0.259	59.03337097167969	3.32056212425232	0.259	58.83027267456055	3.317737102508545	0.259	58.542137145996094	3.314917087554932	0.259	58.64406967163086	3.3106961250305176	0.259	58.111114501953125	3.364171504974365
0.26	59.42196273803711	3.299057483673096	0.26	59.42196273803711	3.330486536026001	0.26	59.40023040771485	3.327645063400269	0.26	59.195404052734375	3.3219761848449707	0.26	59.1484489440918	3.32056212425232	0.26	58.94495391845703	3.317737102508545	0.26	58.656036376953125	3.314917087554932	0.26	58.75706100463867	3.3106961250305176	0.26	58.22222137451172	3.364171504974365
0.261	59.42196273803711	3.299057483673096	0.261	59.42196273803711	3.330486536026001	0.261	59.40023040771485	3.327645063400269	0.261	59.195404052734375	3.3219761848449707	0.261	59.1484489440918	3.32056212425232	0.261	58.94495391845703	3.317737102508545	0.261	58.656036376953125	3.314917087554932	0.261	58.75706100463867	3.3106961250305176	0.261	58.22222137451172	3.364171504974365
0.262	59.42196273803711	3.299057483673096	0.262	59.42196273803711	3.330486536026001	0.262	59.40023040771485	3.327645063400269	0.262	59.195404052734375	3.3219761848449707	0.262	59.1484489440918	3.32056212425232	0.262	58.94495391845703	3.317737102508545	0.262	58.656036376953125	3.314917087554932	0.262	58.75706100463867	3.3106961250305176	0.262	58.22222137451172	3.364171504974365
0.263	59.42196273803711	3.299057483673096	0.263	59.42196273803711	3.330486536026001	0.263	59.40023040771485	3.327645063400269	0.263	59.195404052734375	3.3219761848449707	0.263	59.1484489440918	3.32056212425232	0.263	58.94495391845703	3.317737102508545	0.263	58.656036376953125	3.314917087554932	0.263	58.75706100463867	3.3106961250305176	0.263	58.22222137451172	3.364171504974365
0.264	59.42196273803711	3.341902494430542	0.264	59.42196273803711	3.373185157775879	0.264	59.40023040771485	3.370306968688965	0.264	59.195404052734375	3.36456561088562	0.264	59.1484489440918	3.363133192062378	0.264	58.94495391845703	3.360272169113159	0.264	58.656036376953125	3.3574159145355225	0.264	58.75706100463867	3.3531408309936523	0.264	58.22222137451172	3.406223773956299
0.265	59.53757095336914	3.341902494430542	0.265	59.53757095336914	3.373185157775879	0.265	59.51557159423828	3.370306968688965	0.265	59.31034851074219	3.36456561088562	0.265	59.26352310180664	3.363133192062378	0.265	59.05963134765625	3.360272169113159	0.265	58.769927978515625	3.3574159145355225	0.265	58.870059967041016	3.3531408309936523	0.265	58.33333206176758	3.406223773956299
0.266	59.53757095336914	3.341902494430542	0.266	59.53757095336914	3.373185157775879	0.266	59.51557159423828	3.370306968688965	0.266	59.31034851074219	3.36456561088562	0.266	59.26352310180664	3.363133192062378	0.266	59.05963134765625	3.360272169113159	0.266	58.769927978515625	3.3574159145355225	0.266	58.870059967041016	3.3531408309936523	0.266	58.33333206176758	3.406223773956299
0.267	59.53757095336914	3.341902494430542	0.267	59.53757095336914	3.373185157775879	0.267	59.51557159423828	3.370306968688965	0.267	59.31034851074219	3.36456561088562	0.267	59.26352310180664	3.363133192062378	0.267	59.05963134765625	3.360272169113159	0.267	58.769927978515625	3.3574159145355225	0.267	58.870059967041016	3.3531408309936523	0.267	58.33333206176758	3.406223773956299
0.268	59.53757095336914	3.341902494430542	0.268	59.53757095336914	3.373185157775879	0.268	59.51557159423828	3.370306968688965	0.268	59.31034851074219	3.36456561088562	0.268	59.26352310180664	3.363133192062378	0.268	59.05963134765625	3.360272169113159	0.268	58.769927978515625	3.3574159145355225	0.268	58.870059967041016	3.3531408309936523	0.268	58.33333206176758	3.406223773956299
0.269	59.53757095336914	3.341902494430542	0.269	59.53757095336914	3.373185157775879	0.269	59.51557159423828	3.370306968688965	0.269	59.31034851074219	3.36456561088562	0.269	59.26352310180664	3.363133192062378	0.269	59.05963134765625	3.360272169113159	0.269	58.769927978515625	3.3574159145355225	0.269	58.870059967041016	3.3531408309936523	0.269	58.4444465637207	3.406223773956299
0.27	59.53757095336914	3.341902494430542	0.27	59.53757095336914	3.373185157775879	0.27	59.51557159423828	3.370306968688965	0.27	59.31034851074219	3.36456561088562	0.27	59.26352310180664	3.363133192062378	0.27	59.05963134765625	3.360272169113159	0.27	58.769927978515625	3.3574159145355225	0.27	58.870059967041016	3.3531408309936523	0.27	58.4444465637207	3.406223773956299
0.271	59.53757095336914	3.341902494430542	0.271	59.53757095336914	3.373185157775879	0.271	59.51557159423828	3.370306968688965	0.271	59.31034851074219	3.36456561088562	0.271	59.26352310180664	3.363133192062378	0.271	59.05963134765625	3.360272169113159	0.271	58.769927978515625	3.3574159145355225	0.271	58.870059967041016	3.3531408309936523	0.271	58.4444465637207	3.406223773956299
0.272	59.53757095336914	3.341902494430542	0.272	59.53757095336914	3.373185157775879	0.272	59.51557159423828	3.370306968688965	0.272	59.31034851074219	3.36456561088562	0.272	59.26352310180664	3.363133192062378	0.272	59.05963134765625	3.360272169113159	0.272	58.769927978515625	3.3574159145355225	0.272	58.870059967041016	3.3531408309936523	0.272	58.4444465637207	3.406223773956299
0.273	59.53757095336914	3.341902494430542	0.273	59.53757095336914	3.373185157775879	0.273	59.51557159423828	3.370306968688965	0.273	59.31034851074219	3.36456561088562	0.273	59.26352310180664	3.363133192062378	0.273	59.05963134765625	3.360272169113159	0.273	58.769927978515625	3.3574159145355225	0.273	58.870059967041016	3.3531408309936523	0.273	58.4444465637207	3.406223773956299
0.274	59.53757095336914	3.341902494430542	0.274	59.53757095336914	3.373185157775879	0.274	59.51557159423828	3.370306968688965	0.274	59.31034851074219	3.36456561088562	0.274	59.26352310180664	3.363133192062378	0.274	59.05963134765625	3.360272169113159	0.274	58.769927978515625	3.3574159145355225	0.274	58.870059967041016	3.3531408309936523	0.274	58.4444465637207	3.406223773956299
0.275	59.53757095336914	3.384747266769409	0.275	59.53757095336914	3.415883779525757	0.275	59.51557159423828	3.41296935081482	0.275	59.31034851074219	3.407155036926269	0.275	59.26352310180664	3.4057047367095947	0.275	59.05963134765625	3.402807235717773	0.275	58.769927978515625	3.3999149799346924	0.275	58.870059967041016	3.395585775375366	0.275	58.4444465637207	3.4482758045196533
0.276	59.53757095336914	3.384747266769409	0.276	59.53757095336914	3.415883779525757	0.276	59.51557159423828	3.41296935081482	0.276	59.31034851074219	3.407155036926269	0.276	59.26352310180664	3.4057047367095947	0.276	59.05963134765625	3.402807235717773	0.276	58.769927978515625	3.3999149799346924	0.276	58.870059967041016	3.395585775375366	0.276	58.4444465637207	3.4482758045196533
0.277	59.53757095336914	3.384747266769409	0.277	59.53757095336914	3.415883779525757	0.277	59.51557159423828	3.41296935081482	0.277	59.31034851074219	3.407155036926269	0.277	59.26352310180664	3.4057047367095947	0.277	59.05963134765625	3.402807235717773	0.277	58.769927978515625	3.3999149799346924	0.277	58.870059967041016	3.395585775375366	0.277	58.4444465637207	3.4482758045196533
0.278	59.53757095336914	3.384747266769409	0.278	59.53757095336914	3.415883779525757	0.278	59.51557159423828	3.41296935081482	0.278	59.31034851074219	3.407155036926269	0.278	59.26352310180664	3.4057047367095947	0.278	59.05963134765625	3.402807235717773	0.278	58.769927978515625	3.3999149799346924	0.278	58.870059967041016	3.395585775375366	0.278	58.4444465637207	3.4482758045196533
0.279	59.53757095336914	3.384747266769409	0.279	59.53757095336914	3.415883779525757	0.279	59.51557159423828	3.41296935081482	0.279	59.31034851074219	3.407155036926269	0.279	59.26352310180664	3.4057047367095947	0.279	59.05963134765625	3.402807235717773	0.279	58.769927978515625	3.3999149799346924	0.279	58.870059967041016	3.395585775375366	0.279	58.4444465637207	3.4482758045196533
0.28	59.65317916870117	3.384747266769409	0.28	59.65317916870117	3.415883779525757	0.28	59.63091278076172	3.41296935081482	0.28	59.425289154052734	3.407155036926269	0.28	59.37859344482422	3.4057047367095947	0.28	59.174312591552734	3.402807235717773	0.28	58.883827209472656	3.3999149799346924	0.28	58.98305130004883	3.395585775375366	0.28	58.55555725097656	3.4482758045196533
0.281	59.65317916870117	3.384747266769409	0.281	59.65317916870117	3.415883779525757	0.281	59.63091278076172	3.41296935081482	0.281	59.425289154052734	3.407155036926269	0.281	59.37859344482422	3.4057047367095947	0.281	59.174312591552734	3.402807235717773	0.281	58.883827209472656	3.3999149799346924	0.281	58.98305130004883	3.395585775375366	0.281	58.55555725097656	3.4482758045196533
0.282	59.65317916870117	3.384747266769409	0.282	59.65317916870117	3.415883779525757	0.282	59.63091278076172	3.41296935081482	0.282	59.425289154052734	3.407155036926269	0.282	59.37859344482422	3.4057047367095947	0.282	59.174312591552734	3.402807235717773	0.282	58.883827209472656	3.3999149799346924	0.282	58.98305130004883	3.395585775375366	0.282	58.55555725097656	3.4482758045196533
0.283	59.65317916870117	3.384747266769409	0.283	59.65317916870117	3.415883779525757	0.283	59.63091278076172	3.41296935081482	0.283	59.425289154052734	3.407155036926269	0.283	59.37859344482422	3.4057047367095947	0.283	59.174312591552734	3.402807235717773	0.283	58.883827209472656	3.3999149799346924	0.283	58.98305130004883	3.395585775375366	0.283	58.55555725097656	3.4482758045196533
